id_servicio,servicio
831542034,7.2 Salud Mental y Acompañamiento Psicosocial
831542034,7.2 Salud Mental y Acompañamiento Psicosocial
831542034,7.4 Enfermedades Transmisibles
831542034,7.4 Enfermedades Transmisibles
831542034,7.4 Enfermedades Transmisibles
831542034,7.4 Enfermedades Transmisibles
831542034,7.4 Enfermedades Transmisibles
831542034,7.4 Enfermedades Transmisibles
831542034,7.4 Enfermedades Transmisibles
831542034,7.5 Salud Materna y Salud Perinatal
831542034,7.5 Salud Materna y Salud Perinatal
831542034,7.5 Salud Materna y Salud Perinatal
831542034,7.5 Salud Materna y Salud Perinatal
831542034,7.5 Salud Materna y Salud Perinatal
831542034,7.6 Prevención y Atención VIH
831542034,7.6 Prevención y Atención VIH
831542034,7.6 Prevención y Atención VIH
831542034,7.8 Violencia Sexual
831542034,7.8 Violencia Sexual
831542034,7.9 Salud Nutricional
831542034,7.9 Salud Nutricional
831542034,7.9 Salud Nutricional
831545013,7.1 Servicios de atención primaria
831545013,7.1 Servicios de atención primaria
831545013,7.1 Servicios de atención primaria
831545013,7.1 Servicios de atención primaria
831545013,7.1 Servicios de atención primaria
831545013,7.1 Servicios de atención primaria
831545013,7.10 Vacunación
831545013,7.10 Vacunación
831545013,7.10 Vacunación
831545013,7.10 Vacunación
831545013,7.10 Vacunación
831545013,7.10 Vacunación
831545013,7.10 Vacunación
831545013,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
831545013,7.12 Atención a Lesiones y Traumas
831545013,7.13 Acciones a nivel Institucional
831545013,7.13 Acciones a nivel Institucional
831545013,7.13 Acciones a nivel Institucional
831545013,7.13 Acciones a nivel Institucional
831545013,7.14 Acciones a nivel Comunitario
831545013,7.14 Acciones a nivel Comunitario
831545013,7.14 Acciones a nivel Comunitario
831545013,7.14 Acciones a nivel Comunitario
831545013,7.2 Salud Mental y Acompañamiento Psicosocial
831545013,7.2 Salud Mental y Acompañamiento Psicosocial
831545013,7.2 Salud Mental y Acompañamiento Psicosocial
831545013,7.2 Salud Mental y Acompañamiento Psicosocial
831545013,7.4 Enfermedades Transmisibles
831545013,7.4 Enfermedades Transmisibles
831545013,7.4 Enfermedades Transmisibles
831545013,7.4 Enfermedades Transmisibles
831545013,7.4 Enfermedades Transmisibles
831545013,7.4 Enfermedades Transmisibles
831545013,7.4 Enfermedades Transmisibles
831545013,7.5 Salud Materna y Salud Perinatal
831545013,7.5 Salud Materna y Salud Perinatal
831545013,7.5 Salud Materna y Salud Perinatal
831545013,7.5 Salud Materna y Salud Perinatal
831545013,7.5 Salud Materna y Salud Perinatal
831545013,7.6 Prevención y Atención VIH
831545013,7.6 Prevención y Atención VIH
831545013,7.6 Prevención y Atención VIH
831545013,7.8 Violencia Sexual
831545013,7.8 Violencia Sexual
831545013,7.9 Salud Nutricional
831545013,7.9 Salud Nutricional
831545013,7.9 Salud Nutricional
831546970,7.1 Servicios de atención primaria
831546970,7.1 Servicios de atención primaria
831546970,7.1 Servicios de atención primaria
831546970,7.1 Servicios de atención primaria
831546970,7.1 Servicios de atención primaria
831546970,7.1 Servicios de atención primaria
831546970,7.10 Vacunación
831546970,7.10 Vacunación
831546970,7.10 Vacunación
831546970,7.10 Vacunación
831546970,7.10 Vacunación
831546970,7.10 Vacunación
831546970,7.10 Vacunación
831546970,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
831546970,7.12 Atención a Lesiones y Traumas
831546970,7.13 Acciones a nivel Institucional
831546970,7.13 Acciones a nivel Institucional
831546970,7.13 Acciones a nivel Institucional
831546970,7.13 Acciones a nivel Institucional
831546970,7.14 Acciones a nivel Comunitario
831546970,7.14 Acciones a nivel Comunitario
831546970,7.14 Acciones a nivel Comunitario
831546970,7.14 Acciones a nivel Comunitario
831546970,7.2 Salud Mental y Acompañamiento Psicosocial
831546970,7.2 Salud Mental y Acompañamiento Psicosocial
831546970,7.2 Salud Mental y Acompañamiento Psicosocial
831546970,7.2 Salud Mental y Acompañamiento Psicosocial
831546970,7.4 Enfermedades Transmisibles
831546970,7.4 Enfermedades Transmisibles
831546970,7.4 Enfermedades Transmisibles
831546970,7.4 Enfermedades Transmisibles
831546970,7.4 Enfermedades Transmisibles
831546970,7.4 Enfermedades Transmisibles
831546970,7.4 Enfermedades Transmisibles
831546970,7.5 Salud Materna y Salud Perinatal
831546970,7.5 Salud Materna y Salud Perinatal
831546970,7.5 Salud Materna y Salud Perinatal
831546970,7.5 Salud Materna y Salud Perinatal
831546970,7.5 Salud Materna y Salud Perinatal
831546970,7.6 Prevención y Atención VIH
831546970,7.6 Prevención y Atención VIH
831546970,7.8 Violencia Sexual
831546970,7.8 Violencia Sexual
831546970,7.9 Salud Nutricional
831546970,7.9 Salud Nutricional
831546970,7.9 Salud Nutricional
831549015,7.1 Servicios de atención primaria
831549015,7.1 Servicios de atención primaria
831549015,7.1 Servicios de atención primaria
831549015,7.1 Servicios de atención primaria
831549015,7.1 Servicios de atención primaria
831549015,7.1 Servicios de atención primaria
831549015,7.10 Vacunación
831549015,7.10 Vacunación
831549015,7.10 Vacunación
831549015,7.10 Vacunación
831549015,7.10 Vacunación
831549015,7.10 Vacunación
831549015,7.10 Vacunación
831549015,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
831549015,7.12 Atención a Lesiones y Traumas
831549015,7.13 Acciones a nivel Institucional
831549015,7.13 Acciones a nivel Institucional
831549015,7.13 Acciones a nivel Institucional
831549015,7.13 Acciones a nivel Institucional
831549015,7.13 Acciones a nivel Institucional
831549015,7.13 Acciones a nivel Institucional
831549015,7.14 Acciones a nivel Comunitario
831549015,7.14 Acciones a nivel Comunitario
831549015,7.14 Acciones a nivel Comunitario
831549015,7.14 Acciones a nivel Comunitario
831549015,7.2 Salud Mental y Acompañamiento Psicosocial
831549015,7.2 Salud Mental y Acompañamiento Psicosocial
831549015,7.2 Salud Mental y Acompañamiento Psicosocial
831549015,7.2 Salud Mental y Acompañamiento Psicosocial
831549015,7.4 Enfermedades Transmisibles
831549015,7.4 Enfermedades Transmisibles
831549015,7.4 Enfermedades Transmisibles
831549015,7.4 Enfermedades Transmisibles
831549015,7.4 Enfermedades Transmisibles
831549015,7.4 Enfermedades Transmisibles
831549015,7.4 Enfermedades Transmisibles
831549015,7.5 Salud Materna y Salud Perinatal
831549015,7.5 Salud Materna y Salud Perinatal
831549015,7.5 Salud Materna y Salud Perinatal
831549015,7.5 Salud Materna y Salud Perinatal
831549015,7.5 Salud Materna y Salud Perinatal
831549015,7.6 Prevención y Atención VIH
831549015,7.6 Prevención y Atención VIH
831549015,7.8 Violencia Sexual
831549015,7.8 Violencia Sexual
831549015,7.9 Salud Nutricional
831549015,7.9 Salud Nutricional
831549015,7.9 Salud Nutricional
831551174,7.1 Servicios de atención primaria
831551174,7.1 Servicios de atención primaria
831551174,7.1 Servicios de atención primaria
831551174,7.1 Servicios de atención primaria
831551174,7.1 Servicios de atención primaria
831551174,7.1 Servicios de atención primaria
831551174,7.10 Vacunación
831551174,7.10 Vacunación
831551174,7.10 Vacunación
831551174,7.10 Vacunación
831551174,7.10 Vacunación
831551174,7.10 Vacunación
831551174,7.10 Vacunación
831551174,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
831551174,7.12 Atención a Lesiones y Traumas
831551174,7.13 Acciones a nivel Institucional
831551174,7.13 Acciones a nivel Institucional
831551174,7.13 Acciones a nivel Institucional
831551174,7.13 Acciones a nivel Institucional
831551174,7.13 Acciones a nivel Institucional
831551174,7.13 Acciones a nivel Institucional
831551174,7.14 Acciones a nivel Comunitario
831551174,7.14 Acciones a nivel Comunitario
831551174,7.14 Acciones a nivel Comunitario
831551174,7.14 Acciones a nivel Comunitario
831551174,7.2 Salud Mental y Acompañamiento Psicosocial
831551174,7.2 Salud Mental y Acompañamiento Psicosocial
831551174,7.2 Salud Mental y Acompañamiento Psicosocial
831551174,7.2 Salud Mental y Acompañamiento Psicosocial
831551174,7.4 Enfermedades Transmisibles
831551174,7.4 Enfermedades Transmisibles
831551174,7.4 Enfermedades Transmisibles
831551174,7.4 Enfermedades Transmisibles
831551174,7.4 Enfermedades Transmisibles
831551174,7.4 Enfermedades Transmisibles
831551174,7.4 Enfermedades Transmisibles
831551174,7.5 Salud Materna y Salud Perinatal
831551174,7.5 Salud Materna y Salud Perinatal
831551174,7.5 Salud Materna y Salud Perinatal
831551174,7.5 Salud Materna y Salud Perinatal
831551174,7.5 Salud Materna y Salud Perinatal
831551174,7.6 Prevención y Atención VIH
831551174,7.6 Prevención y Atención VIH
